transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
2455,45,3083,2017-10-16,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41064.0,37522.2351
2456,38,2605,2017-09-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,35470.0,813414.5124
2457,75,2255,2017-04-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553.0,1619016.3815000001
2458,12,2067,2017-05-24,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,198953.84
2459,68,1793,2017-07-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,73185.799
2460,56,1640,2017-04-07,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34115.0,422047.5544
2461,57,270,2017-12-23,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42295.0,491766.0546
2462,86,805,2017-02-21,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,29470.244099999996
2463,2,3500,2017-04-25,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,3833.2937999999995
2464,25,985,2017-08-28,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2413611.2440000004
2465,3,363,2017-08-31,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42218.0,813414.5124
2466,21,3286,2017-12-21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,407860.1102
2467,51,3036,2017-02-05,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0,2413611.2440000004
2468,14,568,2017-05-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
2469,79,2471,2017-03-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35667.0,1272479.9958
2470,55,1827,2017-07-27,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1134165.2044
2471,29,2786,2017-01-06,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,36361.0,221453.1606
2472,97,263,2017-07-03,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,495571.19599999994
2473,14,2277,2017-08-23,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,41922.0,2037808.79
2474,49,1321,2017-06-26,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,213473.35629999998
2475,77,2065,2017-05-29,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42218.0,986170.481
2476,64,3055,2017-03-07,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41922.0,876594.4319999999
2477,39,1570,2017-02-08,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
2478,0,676,2017-07-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42710.0,205019.80199999997
2479,26,273,2017-05-06,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1519868.2059
2480,44,3054,2017-09-08,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,192466.04640000002
2481,19,2479,2017-01-15,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,86.5921
2482,63,2929,2017-04-30,1.0,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,36146.0,147711.888
2483,0,385,2017-09-13,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37668.0,194177.3016
2484,35,75,2017-08-22,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,163279.544
2485,38,2112,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498.0,1303844.3203
2486,66,982,2017-02-20,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,41345.0,685845.4603
2487,90,1885,2017-12-26,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35560.0,479683.40319999994
2488,31,67,2017-03-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,39988.993800000004
2489,63,174,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,147711.888
2490,95,2170,2017-12-02,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,300972.59079999995
2491,87,1655,2017-04-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,38482.0,834024.6
2492,77,1593,2017-11-07,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
2493,65,1443,2017-11-16,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499.0,1407443.2405
2494,20,3472,2017-08-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0,2806614.4307
2495,84,3185,2017-02-09,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,62523.9868
2496,0,3490,2017-03-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,31158.032399999996
2497,83,2883,2017-01-06,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,36367.0,1406722.0182
2498,67,1371,2017-03-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499.0,205019.80199999997
2499,34,382,2017-02-23,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40618.0,359939.58160000003
2500,58,346,2017-01-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,129030.32800000001
2501,59,9,2017-05-10,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,42172.0,778739.1848
2502,12,318,2017-10-09,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,198953.84
2503,58,408,2017-02-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,129030.32800000001
2504,41,2399,2017-11-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0,718000.3859999999
2505,0,858,2017-02-20,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0,37522.2351
2506,35,1126,2017-01-05,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,163279.544
2507,64,3042,2017-06-27,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40410.0,3479856.996
2508,70,2110,2017-04-06,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,213900.34649999999
2509,35,3337,2017-04-24,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35560.0,163279.544
2510,52,837,2017-06-02,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,40779.0,1062005.0628
2511,36,1465,2017-05-30,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,40672.0,479683.40319999994
2512,26,2665,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42218.0,1519868.2059
2513,0,289,2017-11-11,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,25354.294
2514,90,2399,2017-06-21,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,479683.40319999994
2515,4,2202,2017-04-28,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0,764962.9924000001
2516,69,851,2017-09-24,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33552.0,471521.77199999994
2517,34,3218,2017-05-05,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37823.0,359939.58160000003
2518,81,857,2017-12-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0,748186.5004
2519,1,3361,2017-08-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38482.0,1340089.87
2520,18,1145,2017-12-17,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,248200.24149999997
2521,91,2560,2017-05-14,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
2522,56,272,2017-02-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047.0,25354.294
2523,82,3195,2017-01-04,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,791619.7152
2524,0,2089,2017-02-28,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,130406.3252
2525,48,1837,2017-08-03,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064.0,1675728.7392
2526,0,1922,2017-02-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707.0,213473.35629999998
2527,15,3149,2017-12-08,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34165.0,718000.3859999999
2528,14,2647,2017-12-13,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
2529,65,2308,2017-04-05,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710.0,1407443.2405
2530,56,1151,2017-10-16,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670.0,422047.5544
2531,58,2142,2017-10-10,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,129030.32800000001
2532,18,553,2017-06-03,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,42404.0,248200.24149999997
2533,6,1048,2017-03-14,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,31158.032399999996
2534,84,5,2017-05-03,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626.0,62523.9868
2535,88,2872,2017-10-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37626.0,456733.106
2536,71,636,2017-12-11,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2037808.79
2537,95,2797,2017-09-02,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0,300972.59079999995
2538,61,2784,2017-08-17,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,4051.1387999999997
2539,73,57,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429.0,648178.3674
2540,31,291,2017-11-20,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,39988.993800000004
2541,72,1750,2017-05-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859.0,97416.12
2542,10,3480,2017-01-26,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,532771.51
2543,75,2490,2017-05-12,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429.0,1619016.3815000001
2544,100,536,2017-11-28,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922.0,213900.34649999999
2545,2,1591,2017-07-23,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0,3833.2937999999995
2546,92,1797,2017-02-17,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,1782006.9936
2547,99,1919,2017-08-26,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,946144.1325999999
2548,48,654,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,1675728.7392
2549,89,473,2017-06-28,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37539.0,78699.0426
2550,86,1574,2017-10-16,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,29470.244099999996
2551,90,2109,2017-04-01,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35560.0,479683.40319999994
2552,91,2104,2017-05-15,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
2553,7,1250,2017-10-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,229828.1391
2554,70,1946,2017-01-08,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,147441.9996
2555,62,2388,2017-01-16,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,142835.95520000003
2556,80,2193,2017-02-14,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,41533.0,1002075.6888
2557,69,39,2017-11-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,471521.77199999994
2558,10,3007,2017-07-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,532771.51
2559,59,2435,2017-07-30,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,778739.1848
2560,42,2918,2017-10-18,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39427.0,2915729.0
2561,0,1942,2017-04-14,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,86.5921
2562,35,2514,2017-11-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37659.0,1340089.87
2563,8,3246,2017-05-11,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0,2582757.7776
2564,18,2495,2017-04-06,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,248200.24149999997
2565,6,3137,2017-08-02,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,31158.032399999996
2566,75,2173,2017-02-27,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193.0,1619016.3815000001
2567,28,190,2017-06-06,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,1316301.2904
2568,58,1473,2017-10-10,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145.0,129030.32800000001
2569,39,2170,2017-11-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1055890.62
2570,22,3357,2017-07-24,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,2730.9884
2571,78,653,2017-04-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873.0,1252445.044
2572,2,593,2017-04-16,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,3833.2937999999995
2573,27,2109,2017-08-31,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35560.0,163279.544
2574,70,1318,2017-06-20,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193.0,147441.9996
2575,64,1291,2017-07-03,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,876594.4319999999
2576,72,1763,2017-11-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,41922.0,97416.12
2577,80,906,2017-05-02,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879.0,876594.4319999999
2578,92,3312,2017-08-01,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,491766.0546
2579,63,1916,2017-07-18,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696.0,1519868.2059
2580,50,99,2017-10-18,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,23203.408799999997
2581,17,1290,2017-05-09,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36367.0,78699.0426
2582,3,173,2017-11-18,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670.0,813414.5124
2583,3,851,2017-12-21,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40336.0,813414.5124
2584,14,738,2017-09-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
2585,9,646,2017-07-07,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34143.0,495571.19599999994
2586,77,1713,2017-12-24,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,192466.04640000002
2587,30,58,2017-11-13,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0,335853.513
2588,58,392,2017-08-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,129030.32800000001
2589,10,2136,2017-05-26,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668.0,648178.3674
2590,0,2981,2017-04-09,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,3833.2937999999995
2591,91,2760,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
2592,30,2046,2017-01-02,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0,335853.513
2593,31,1874,2017-06-24,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367.0,154562.1504
2594,58,2674,2017-11-16,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,1062005.0628
2595,0,2505,2017-12-12,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,194177.3016
2596,45,346,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,37522.2351
2597,50,443,2017-04-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361.0,135847.499
2598,3,2506,2017-02-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,813414.5124
2599,26,1683,2017-07-31,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552.0,1519868.2059
2600,84,946,2017-01-21,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,471521.77199999994
2601,91,46,2017-11-07,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36833.0,7552.341
2602,10,347,2017-06-15,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34556.0,532771.51
2603,73,3184,2017-10-07,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859.0,648178.3674
2604,87,344,2017-08-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499.0,73185.799
2605,58,1473,2017-01-04,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,41047.0,129030.32800000001
2606,0,1323,2017-04-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859.0,97416.12
2607,0,1912,2017-10-28,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,86.5921
2608,30,2892,2017-07-07,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,34527.0,335853.513
2609,46,3170,2017-11-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,96106.7235
2610,83,506,2017-05-07,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
2611,78,739,2017-04-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1252445.044
2612,18,1252,2017-08-20,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,38482.0,248200.24149999997
2613,26,189,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1519868.2059
2614,67,1230,2017-05-09,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859.0,205019.80199999997
2615,89,3469,2017-11-24,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37539.0,78699.0426
2616,29,2273,2017-06-06,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0,221453.1606
2617,88,795,2017-02-07,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,2458162.4912
2618,53,2192,2017-08-31,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,80790.6372
2619,14,1279,2017-07-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
2620,31,1755,2017-04-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,39988.993800000004
2621,10,1214,2017-04-19,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,648178.3674
2622,52,1613,2017-10-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,1062005.0628
2623,56,2783,2017-06-21,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,40779.0,25354.294
2624,18,2498,2017-10-17,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,791619.7152
2625,49,132,2017-12-23,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37220.0,213473.35629999998
2626,10,902,2017-10-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,532771.51
2627,77,2384,2017-05-06,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848.0,192466.04640000002
2628,83,174,2017-10-23,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
2629,95,1773,2017-07-28,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,34556.0,300972.59079999995
2630,86,2444,2017-04-16,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,359939.58160000003
2631,80,1255,2017-10-13,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,1002075.6888
2632,8,2534,2017-07-13,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,33549.0,2582757.7776
2633,9,149,2017-10-17,1.0,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0,495571.19599999994
2634,57,151,2017-09-20,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,35378.0,491766.0546
2635,6,249,2017-11-13,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,335853.513
2636,77,669,2017-11-27,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,986170.481
2637,92,1964,2017-04-24,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0,1782006.9936
2638,83,34,2017-04-07,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1406722.0182
2639,0,602,2017-05-17,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36833.0,7552.341
2640,20,2183,2017-12-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0,2806614.4307
2641,91,3062,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,7552.341
2642,100,2986,2017-03-31,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,213900.34649999999
2643,42,2705,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2915729.0
2644,38,269,2017-07-15,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0,1303844.3203
2645,14,3172,2017-08-04,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,1711762.7436
2646,3,576,2017-10-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,813414.5124
2647,4,1768,2017-06-23,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,147711.888
